player_id,Player,DraftYear,Pick,PickBand,text_profile
3737,John Garrett,1975,107,SecondRound,"Giocatore: John Garrett. Provenienza: Purdue. Scelto al Draft NBA 1975 con la pick 107. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3738,Rick Coleman,1975,108,SecondRound,"Giocatore: Rick Coleman. Provenienza: Jacksonville University. Scelto al Draft NBA 1975 con la pick 108. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3739,Bill Higgins,1975,109,SecondRound,"Giocatore: Bill Higgins. Provenienza: Ashland University. Scelto al Draft NBA 1975 con la pick 109. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3740,Rick Suttle,1975,110,SecondRound,"Giocatore: Rick Suttle. Provenienza: Kansas. Scelto al Draft NBA 1975 con la pick 110. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3741,Gus Johnson,1975,111,SecondRound,"Giocatore: Gus Johnson. Provenienza: Winona State University. Scelto al Draft NBA 1975 con la pick 111. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3742,Dave Edmonds,1975,112,SecondRound,"Giocatore: Dave Edmonds. Provenienza: West Georgia. Scelto al Draft NBA 1975 con la pick 112. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3743,Mike Flynn,1975,113,SecondRound,"Giocatore: Mike Flynn. Provenienza: Kentucky. Scelto al Draft NBA 1975 con la pick 113. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 65.3%, tiratore di liberi migliorabile. Rimbalzi: 304.0 a partita, forte rimbalzista. Assist: 321.0 a partita, ottimo playmaker e passatore. Segna in media 896.0 punti a partita. Win Shares in carriera: 2.6."
3744,Steve Fields,1975,114,SecondRound,"Giocatore: Steve Fields. Provenienza: Miami University. Scelto al Draft NBA 1975 con la pick 114. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3745,Wilbur Thomas,1975,115,SecondRound,"Giocatore: Wilbur Thomas. Provenienza: American University. Scelto al Draft NBA 1975 con la pick 115. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3746,Shawn Leftwich,1975,116,SecondRound,"Giocatore: Shawn Leftwich. Provenienza: Jacksonville University. Scelto al Draft NBA 1975 con la pick 116. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3747,Pete Davis,1975,117,SecondRound,"Giocatore: Pete Davis. Provenienza: Michigan State. Scelto al Draft NBA 1975 con la pick 117. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3748,Ike Williams,1975,118,SecondRound,"Giocatore: Ike Williams. Provenienza: Armstrong Atlantic State University. Scelto al Draft NBA 1975 con la pick 118. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3749,Nate Barnett,1975,119,SecondRound,"Giocatore: Nate Barnett. Provenienza: University of Akron. Scelto al Draft NBA 1975 con la pick 119. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3750,Hollis Miller,1975,120,SecondRound,"Giocatore: Hollis Miller. Provenienza: Drury University. Scelto al Draft NBA 1975 con la pick 120. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3751,Wayne Croft,1975,121,SecondRound,"Giocatore: Wayne Croft. Provenienza: Clemson. Scelto al Draft NBA 1975 con la pick 121. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3752,John Grochowalski,1975,122,SecondRound,"Giocatore: John Grochowalski. Provenienza: Assumption College. Scelto al Draft NBA 1975 con la pick 122. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3753,Stan Boyer,1975,123,SecondRound,"Giocatore: Stan Boyer. Provenienza: Wyoming. Scelto al Draft NBA 1975 con la pick 123. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3754,Mike Franklin,1975,124,SecondRound,"Giocatore: Mike Franklin. Provenienza: Cincinnati. Scelto al Draft NBA 1975 con la pick 124. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3755,Al Boswell,1975,125,SecondRound,"Giocatore: Al Boswell. Provenienza: Oral Roberts. Scelto al Draft NBA 1975 con la pick 125. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3756,Fletcher Johnson,1975,126,SecondRound,"Giocatore: Fletcher Johnson. Provenienza: Randolph-Macon College. Scelto al Draft NBA 1975 con la pick 126. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3757,Harvey Carmichael,1975,127,SecondRound,"Giocatore: Harvey Carmichael. Provenienza: Kentucky State University. Scelto al Draft NBA 1975 con la pick 127. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3758,Mike Cashman,1975,128,SecondRound,"Giocatore: Mike Cashman. Provenienza: Willamette University. Scelto al Draft NBA 1975 con la pick 128. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3759,Oscar Jackson,1975,129,SecondRound,"Giocatore: Oscar Jackson. Provenienza: Duquesne. Scelto al Draft NBA 1975 con la pick 129. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3760,Jack Schrader,1975,130,SecondRound,"Giocatore: Jack Schrader. Provenienza: Arizona State. Scelto al Draft NBA 1975 con la pick 130. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3761,Freeman Blade,1975,131,SecondRound,"Giocatore: Freeman Blade. Provenienza: Montana State University, Billings. Scelto al Draft NBA 1975 con la pick 131. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3762,Bob McCurdy,1975,132,SecondRound,"Giocatore: Bob McCurdy. Provenienza: Richmond. Scelto al Draft NBA 1975 con la pick 132. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3763,Charlie Neal,1975,133,SecondRound,"Giocatore: Charlie Neal. Provenienza: Oregon State. Scelto al Draft NBA 1975 con la pick 133. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3764,Jerry Homan,1975,134,SecondRound,"Giocatore: Jerry Homan. Provenienza: Marquette. Scelto al Draft NBA 1975 con la pick 134. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3765,John Kelley,1975,135,SecondRound,"Giocatore: John Kelley. Provenienza: Dillard University. Scelto al Draft NBA 1975 con la pick 135. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3766,Andre McCarter,1975,136,SecondRound,"Giocatore: Andre McCarter. Provenienza: UCLA. Scelto al Draft NBA 1975 con la pick 136. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 72.5%, tiratore di liberi migliorabile. Rimbalzi: 95.0 a partita, forte rimbalzista. Assist: 172.0 a partita, ottimo playmaker e passatore. Segna in media 392.0 punti a partita. Win Shares in carriera: 1.1."
3767,Leon Johnson,1975,137,SecondRound,"Giocatore: Leon Johnson. Provenienza: Centenary (LA). Scelto al Draft NBA 1975 con la pick 137. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3768,Ken McKenzie,1975,138,SecondRound,"Giocatore: Ken McKenzie. Provenienza: Montana. Scelto al Draft NBA 1975 con la pick 138. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3769,Jim Bostic,1975,139,SecondRound,"Giocatore: Jim Bostic. Provenienza: New Mexico State. Scelto al Draft NBA 1975 con la pick 139. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 40.0%, tiratore di liberi migliorabile. Rimbalzi: 16.0 a partita, forte rimbalzista. Assist: 3.0 a partita, non particolarmente orientato agli assist. Segna in media 26.0 punti a partita. Win Shares in carriera: 0.1."
3770,John Murphy,1975,140,SecondRound,"Giocatore: John Murphy. Provenienza: UMass. Scelto al Draft NBA 1975 con la pick 140. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3771,Mike Rozenski,1975,141,SecondRound,"Giocatore: Mike Rozenski. Provenienza: Saint Mary's. Scelto al Draft NBA 1975 con la pick 141. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3772,Allan Jones,1975,142,SecondRound,"Giocatore: Allan Jones. Provenienza: Pepperdine. Scelto al Draft NBA 1975 con la pick 142. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3773,Bruce Hamming,1975,143,SecondRound,"Giocatore: Bruce Hamming. Provenienza: Augustana College (IL). Scelto al Draft NBA 1975 con la pick 143. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3774,Roger Morningstar,1975,144,SecondRound,"Giocatore: Roger Morningstar. Provenienza: Kansas. Scelto al Draft NBA 1975 con la pick 144. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3775,Fred Stokes,1975,145,SecondRound,"Giocatore: Fred Stokes. Provenienza: Barber-Scotia College. Scelto al Draft NBA 1975 con la pick 145. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3776,Dave Schlesser,1975,146,SecondRound,"Giocatore: Dave Schlesser. Provenienza: Morningside College. Scelto al Draft NBA 1975 con la pick 146. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3777,Owen Brown,1975,147,SecondRound,"Giocatore: Owen Brown. Provenienza: Maryland. Scelto al Draft NBA 1975 con la pick 147. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3778,Larry Haralson,1975,148,SecondRound,"Giocatore: Larry Haralson. Provenienza: Drake University. Scelto al Draft NBA 1975 con la pick 148. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3779,Quentin Braxton,1975,149,SecondRound,"Giocatore: Quentin Braxton. Provenienza: University of Portland. Scelto al Draft NBA 1975 con la pick 149. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3780,Eric Hays,1975,150,SecondRound,"Giocatore: Eric Hays. Provenienza: Montana. Scelto al Draft NBA 1975 con la pick 150. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3781,Terry Thomas,1975,151,SecondRound,"Giocatore: Terry Thomas. Provenienza: Detroit Mercy. Scelto al Draft NBA 1975 con la pick 151. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 72.4%, tiratore di liberi migliorabile. Rimbalzi: 36.0 a partita, forte rimbalzista. Assist: 3.0 a partita, non particolarmente orientato agli assist. Segna in media 77.0 punti a partita. Win Shares in carriera: 0.2."
3782,Skip Howard,1975,152,SecondRound,"Giocatore: Skip Howard. Provenienza: Bowling Green. Scelto al Draft NBA 1975 con la pick 152. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3783,Tim van Blommesteyn,1975,153,SecondRound,"Giocatore: Tim van Blommesteyn. Provenienza: Princeton. Scelto al Draft NBA 1975 con la pick 153. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3784,Steve Strother,1975,154,SecondRound,"Giocatore: Steve Strother. Provenienza: Providence. Scelto al Draft NBA 1975 con la pick 154. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3785,Rich Haws,1975,155,SecondRound,"Giocatore: Rich Haws. Provenienza: Utah State University. Scelto al Draft NBA 1975 con la pick 155. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3786,Gary Tomaszewski,1975,156,SecondRound,"Giocatore: Gary Tomaszewski. Provenienza: St. Mary's University. Scelto al Draft NBA 1975 con la pick 156. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3787,Scott Trobbe,1975,157,SecondRound,"Giocatore: Scott Trobbe. Provenienza: Stanford. Scelto al Draft NBA 1975 con la pick 157. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3788,George Rautins,1975,158,SecondRound,"Giocatore: George Rautins. Provenienza: Niagara University. Scelto al Draft NBA 1975 con la pick 158. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3789,Robert Rhodes,1975,159,SecondRound,"Giocatore: Robert Rhodes. Provenienza: Albany State University. Scelto al Draft NBA 1975 con la pick 159. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
3790,Doug Brookins,1975,160,SecondRound,"Giocatore: Doug Brookins. Provenienza: Creighton. Scelto al Draft NBA 1975 con la pick 160. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
