player_id,Player,DraftYear,Pick,PickBand,text_profile,Status
6364,George Ackles,1991,29.0,FirstRound,"Giocatore: George Ackles. Proveniente da UNLV. Selezionato al Draft NBA 1991 con la pick 29 (FirstRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6365,Rodney Monroe,1991,30.0,FirstRound,"Giocatore: Rodney Monroe. Proveniente da NC State. Selezionato al Draft NBA 1991 con la pick 30 (FirstRound). Tiro da 3: 22.2%, tiratore da 3 punti poco affidabile. Tiri liberi: 82.6%, buon tiratore di tiri liberi. Segna 3.4 punti a partita. Cattura 0.9 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: -0.2. Box Plus/Minus: -5.3. VORP: -0.3.",Retired
6366,Randy Brown,1991,31.0,SecondRound,"Giocatore: Randy Brown. Proveniente da New Mexico State. Selezionato al Draft NBA 1991 con la pick 31 (SecondRound). Tiro da 3: 20.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.1%, tiratore di liberi migliorabile. Segna 4.8 punti a partita. Cattura 1.8 rimbalzi a partita. Distribuisce 2.2 assist di media. Win Shares totali: 11.0. Box Plus/Minus: -1.9. VORP: 0.2.",Retired
6367,Chad Gallagher,1991,32.0,SecondRound,"Giocatore: Chad Gallagher. Proveniente da Creighton. Selezionato al Draft NBA 1991 con la pick 32 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Segna 3.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.1. Box Plus/Minus: 30.1.",Retired
6368,Donald Hodge,1991,33.0,SecondRound,"Giocatore: Donald Hodge. Proveniente da Temple. Selezionato al Draft NBA 1991 con la pick 33 (SecondRound). Tiro da 3: 28.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 71.1%, tiratore di liberi migliorabile. Segna 4.7 punti a partita. Cattura 3.2 rimbalzi a partita. Distribuisce 0.8 assist di media. Win Shares totali: 1.8. Box Plus/Minus: -4.2. VORP: -1.9.",Retired
6369,Myron Brown,1991,34.0,SecondRound,"Giocatore: Myron Brown. Proveniente da Slippery Rock University of Pennsylvania. Selezionato al Draft NBA 1991 con la pick 34 (SecondRound). Tiro da 3: 33.3%, tiratore da 3 punti discreto. Segna 2.3 punti a partita. Cattura 0.8 rimbalzi a partita. Distribuisce 1.5 assist di media. Win Shares totali: 0.0. Box Plus/Minus: -1.8.",Retired
6370,Mike Iuzzolino,1991,35.0,SecondRound,"Giocatore: Mike Iuzzolino. Proveniente da Saint Francis University. Selezionato al Draft NBA 1991 con la pick 35 (SecondRound). Tiro da 3: 40.4%, ottimo tiratore da 3 punti. Tiri liberi: 79.8%, buon tiratore di tiri liberi. Segna 9.0 punti a partita. Cattura 2.0 rimbalzi a partita. Distribuisce 4.3 assist di media. Win Shares totali: 3.7. Box Plus/Minus: -1.9. VORP: 0.1.",Retired
6371,Chris Corchiani,1991,36.0,SecondRound,"Giocatore: Chris Corchiani. Proveniente da NC State. Selezionato al Draft NBA 1991 con la pick 36 (SecondRound). Tiro da 3: 26.9%, tiratore da 3 punti poco affidabile. Tiri liberi: 81.6%, buon tiratore di tiri liberi. Segna 3.7 punti a partita. Cattura 1.2 rimbalzi a partita. Distribuisce 2.2 assist di media. Win Shares totali: 1.6. Box Plus/Minus: -1.8. VORP: 0.1.",Retired
6372,Elliot Perry,1991,37.0,SecondRound,"Giocatore: Elliot Perry. Proveniente da Memphis. Selezionato al Draft NBA 1991 con la pick 37 (SecondRound). Tiro da 3: 35.9%, buon tiratore da 3 punti. Tiri liberi: 78.3%, buon tiratore di tiri liberi. Segna 6.3 punti a partita. Cattura 1.4 rimbalzi a partita. Distribuisce 3.1 assist di media. Win Shares totali: 14.0. Box Plus/Minus: -0.5. VORP: 3.6.",Retired
6373,Joe Wylie,1991,38.0,SecondRound,"Giocatore: Joe Wylie. Proveniente da Miami (FL). Selezionato al Draft NBA 1991 con la pick 38 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6374,Jimmy Oliver,1991,39.0,SecondRound,"Giocatore: Jimmy Oliver. Proveniente da Purdue. Selezionato al Draft NBA 1991 con la pick 39 (SecondRound). Tiro da 3: 34.0%, tiratore da 3 punti discreto. Tiri liberi: 77.2%, buon tiratore di tiri liberi. Segna 4.2 punti a partita. Cattura 1.0 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: 0.3. Box Plus/Minus: -4.7. VORP: -0.6.",Retired
6375,Doug Overton,1991,40.0,SecondRound,"Giocatore: Doug Overton. Proveniente da La Salle. Selezionato al Draft NBA 1991 con la pick 40 (SecondRound). Tiro da 3: 31.9%, tiratore da 3 punti discreto. Tiri liberi: 81.6%, buon tiratore di tiri liberi. Segna 4.5 punti a partita. Cattura 1.3 rimbalzi a partita. Distribuisce 2.1 assist di media. Win Shares totali: 2.5. Box Plus/Minus: -3.9. VORP: -3.5.",Retired
6376,Sean Green,1991,41.0,SecondRound,"Giocatore: Sean Green. Proveniente da Iona College. Selezionato al Draft NBA 1991 con la pick 41 (SecondRound). Tiro da 3: 24.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 62.0%, tiratore di liberi migliorabile. Segna 4.2 punti a partita. Cattura 1.0 rimbalzi a partita. Distribuisce 0.5 assist di media. Win Shares totali: -1.3. Box Plus/Minus: -7.0. VORP: -0.8.",Retired
6377,Steve Hood,1991,42.0,SecondRound,"Giocatore: Steve Hood. Proveniente da James Madison University. Selezionato al Draft NBA 1991 con la pick 42 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6378,Lamont Strothers,1991,43.0,SecondRound,"Giocatore: Lamont Strothers. Proveniente da Christopher Newport University. Selezionato al Draft NBA 1991 con la pick 43 (SecondRound). Tiro da 3: 13.3%, tiratore da 3 punti poco affidabile. Tiri liberi: 71.4%, tiratore di liberi migliorabile. Segna 4.6 punti a partita. Cattura 1.2 rimbalzi a partita. Distribuisce 1.1 assist di media. Win Shares totali: -0.5. Box Plus/Minus: -7.7. VORP: -0.2.",Retired
6379,Alvaro Teheran,1991,44.0,SecondRound,"Giocatore: Alvaro Teheran. Proveniente da Houston. Selezionato al Draft NBA 1991 con la pick 44 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6380,Bobby Phills,1991,45.0,SecondRound,"Giocatore: Bobby Phills. Proveniente da Southern University and A&M College. Selezionato al Draft NBA 1991 con la pick 45 (SecondRound). Tiro da 3: 39.0%, buon tiratore da 3 punti. Tiri liberi: 73.8%, tiratore di liberi migliorabile. Segna 11.0 punti a partita. Cattura 3.1 rimbalzi a partita. Distribuisce 2.7 assist di media. Win Shares totali: 27.2. Box Plus/Minus: 0.2. VORP: 7.5.",Retired
6381,Richard Dumas,1991,46.0,SecondRound,"Giocatore: Richard Dumas. Proveniente da Oklahoma State. Selezionato al Draft NBA 1991 con la pick 46 (SecondRound). Tiro da 3: 23.1%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.4%, tiratore di liberi migliorabile. Segna 10.6 punti a partita. Cattura 3.4 rimbalzi a partita. Distribuisce 1.1 assist di media. Win Shares totali: 4.5. Box Plus/Minus: -0.2. VORP: 1.0.",Retired
6382,Keith Hughes,1991,47.0,SecondRound,"Giocatore: Keith Hughes. Proveniente da Rutgers University. Selezionato al Draft NBA 1991 con la pick 47 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6383,Isaac Austin,1991,48.0,SecondRound,"Giocatore: Isaac Austin. Proveniente da Arizona State. Selezionato al Draft NBA 1991 con la pick 48 (SecondRound). Tiro da 3: 17.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 67.0%, tiratore di liberi migliorabile. Segna 7.6 punti a partita. Cattura 4.7 rimbalzi a partita. Distribuisce 1.2 assist di media. Win Shares totali: 9.2. Box Plus/Minus: -2.5.",Retired
6384,Greg Sutton,1991,49.0,SecondRound,"Giocatore: Greg Sutton. Proveniente da Oral Roberts. Selezionato al Draft NBA 1991 con la pick 49 (SecondRound). Tiro da 3: 36.1%, buon tiratore da 3 punti. Tiri liberi: 74.3%, tiratore di liberi migliorabile. Segna 4.5 punti a partita. Cattura 0.9 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: 1.0. Box Plus/Minus: -3.6. VORP: -0.8.",Retired
6385,Joey Wright,1991,50.0,SecondRound,"Giocatore: Joey Wright. Proveniente da Texas. Selezionato al Draft NBA 1991 con la pick 50 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6386,Žan Tabak,1991,51.0,SecondRound,"Giocatore: Žan Tabak. Proveniente da Overseas (Croatia). Selezionato al Draft NBA 1991 con la pick 51 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 52.5%, tiratore di liberi migliorabile. Segna 5.0 punti a partita. Cattura 3.6 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: 2.4. Box Plus/Minus: -4.9. VORP: -2.7.",Retired
6387,Anthony Jones,1991,52.0,SecondRound,"Giocatore: Anthony Jones. Proveniente da Oral Roberts. Selezionato al Draft NBA 1991 con la pick 52 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6388,Von McDade,1991,53.0,SecondRound,"Giocatore: Von McDade. Proveniente da UW-Milwaukee. Selezionato al Draft NBA 1991 con la pick 53 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6389,Marcus Kennedy,1991,54.0,SecondRound,"Giocatore: Marcus Kennedy. Proveniente da Eastern Michigan. Selezionato al Draft NBA 1991 con la pick 54 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 0.0%, tiratore di liberi migliorabile. Segna 0.0 punti a partita. Cattura 0.0 rimbalzi a partita. Distribuisce 0.0 assist di media. Win Shares totali: 0.0.",Retired
6390,Shaquille O'Neal,1992,1.0,Top10,"Giocatore: Shaquille O'Neal. Proveniente da LSU. Selezionato al Draft NBA 1992 con la pick 1 (Top10). Tiro da 3: 4.5%, tiratore da 3 punti poco affidabile. Tiri liberi: 52.7%, tiratore di liberi migliorabile. Segna 23.7 punti a partita. Cattura 10.9 rimbalzi a partita. Distribuisce 2.5 assist di media. Win Shares totali: 181.7. Box Plus/Minus: 5.1. VORP: 75.5.",Retired
6391,Alonzo Mourning,1992,2.0,Top10,"Giocatore: Alonzo Mourning. Proveniente da Georgetown. Selezionato al Draft NBA 1992 con la pick 2 (Top10). Tiro da 3: 24.7%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.2%, tiratore di liberi migliorabile. Segna 17.1 punti a partita. Cattura 8.5 rimbalzi a partita. Distribuisce 1.1 assist di media. Win Shares totali: 89.7. Box Plus/Minus: 2.2. VORP: 27.4.",Retired
6392,Christian Laettner,1992,3.0,Top10,"Giocatore: Christian Laettner. Proveniente da Duke. Selezionato al Draft NBA 1992 con la pick 3 (Top10). Tiro da 3: 26.1%, tiratore da 3 punti poco affidabile. Tiri liberi: 82.0%, buon tiratore di tiri liberi. Segna 12.8 punti a partita. Cattura 6.7 rimbalzi a partita. Distribuisce 2.6 assist di media. Win Shares totali: 64.9. Box Plus/Minus: 1.0. VORP: 19.5.",Retired
6393,Jim Jackson,1992,4.0,Top10,"Giocatore: Jim Jackson. Proveniente da Ohio State. Selezionato al Draft NBA 1992 con la pick 4 (Top10). Tiro da 3: 36.5%, buon tiratore da 3 punti. Tiri liberi: 82.5%, buon tiratore di tiri liberi. Segna 14.3 punti a partita. Cattura 4.7 rimbalzi a partita. Distribuisce 3.2 assist di media. Win Shares totali: 35.8. Box Plus/Minus: -0.9. VORP: 8.2.",Retired
6394,LaPhonso Ellis,1992,5.0,Top10,"Giocatore: LaPhonso Ellis. Proveniente da Notre Dame. Selezionato al Draft NBA 1992 con la pick 5 (Top10). Tiro da 3: 30.2%, tiratore da 3 punti discreto. Tiri liberi: 73.0%, tiratore di liberi migliorabile. Segna 11.9 punti a partita. Cattura 6.5 rimbalzi a partita. Distribuisce 1.6 assist di media. Win Shares totali: 32.8. VORP: 4.6.",Retired
6395,Tom Gugliotta,1992,6.0,Top10,"Giocatore: Tom Gugliotta. Proveniente da NC State. Selezionato al Draft NBA 1992 con la pick 6 (Top10). Tiro da 3: 28.4%, tiratore da 3 punti poco affidabile. Tiri liberi: 75.7%, buon tiratore di tiri liberi. Segna 13.0 punti a partita. Cattura 7.3 rimbalzi a partita. Distribuisce 2.8 assist di media. Win Shares totali: 40.2. Box Plus/Minus: 0.6. VORP: 15.3.",Retired
6396,Walt Williams,1992,7.0,Top10,"Giocatore: Walt Williams. Proveniente da Maryland. Selezionato al Draft NBA 1992 con la pick 7 (Top10). Tiro da 3: 37.9%, buon tiratore da 3 punti. Tiri liberi: 74.3%, tiratore di liberi migliorabile. Segna 11.8 punti a partita. Cattura 3.9 rimbalzi a partita. Distribuisce 2.3 assist di media. Win Shares totali: 33.9. Box Plus/Minus: 0.5. VORP: 11.8.",Retired
6397,Todd Day,1992,8.0,Top10,"Giocatore: Todd Day. Proveniente da Arkansas. Selezionato al Draft NBA 1992 con la pick 8 (Top10). Tiro da 3: 34.5%, tiratore da 3 punti discreto. Tiri liberi: 73.9%, tiratore di liberi migliorabile. Segna 12.3 punti a partita. Cattura 3.4 rimbalzi a partita. Distribuisce 1.5 assist di media. Win Shares totali: 17.5. Box Plus/Minus: -0.9. VORP: 3.4.",Retired
6398,Clarence Weatherspoon,1992,9.0,Top10,"Giocatore: Clarence Weatherspoon. Proveniente da Southern Miss. Selezionato al Draft NBA 1992 con la pick 9 (Top10). Tiro da 3: 19.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 74.3%, tiratore di liberi migliorabile. Segna 11.5 punti a partita. Cattura 7.5 rimbalzi a partita. Distribuisce 1.5 assist di media. Win Shares totali: 58.4. Box Plus/Minus: -0.3. VORP: 11.8.",Retired
6399,Adam Keefe,1992,10.0,Top10,"Giocatore: Adam Keefe. Proveniente da Stanford. Selezionato al Draft NBA 1992 con la pick 10 (Top10). Tiro da 3: 7.1%, tiratore da 3 punti poco affidabile. Tiri liberi: 71.4%, tiratore di liberi migliorabile. Segna 5.0 punti a partita. Cattura 4.1 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: 24.9. Box Plus/Minus: -1.3. VORP: 1.7.",Retired
6400,Robert Horry,1992,11.0,FirstRound,"Giocatore: Robert Horry. Proveniente da Alabama. Selezionato al Draft NBA 1992 con la pick 11 (FirstRound). Tiro da 3: 34.1%, tiratore da 3 punti discreto. Tiri liberi: 72.6%, tiratore di liberi migliorabile. Segna 7.0 punti a partita. Cattura 4.8 rimbalzi a partita. Distribuisce 2.1 assist di media. Win Shares totali: 66.3. Box Plus/Minus: 1.9. VORP: 26.4.",Retired
6401,Harold Miner,1992,12.0,FirstRound,"Giocatore: Harold Miner. Proveniente da USC. Selezionato al Draft NBA 1992 con la pick 12 (FirstRound). Tiro da 3: 31.1%, tiratore da 3 punti discreto. Tiri liberi: 78.5%, buon tiratore di tiri liberi. Segna 9.0 punti a partita. Cattura 2.2 rimbalzi a partita. Distribuisce 1.2 assist di media. Win Shares totali: 4.2. Box Plus/Minus: -3.0. VORP: -0.9.",Retired
6402,Bryant Stith,1992,13.0,FirstRound,"Giocatore: Bryant Stith. Proveniente da Virginia. Selezionato al Draft NBA 1992 con la pick 13 (FirstRound). Tiro da 3: 32.9%, tiratore da 3 punti discreto. Tiri liberi: 84.1%, buon tiratore di tiri liberi. Segna 10.1 punti a partita. Cattura 3.4 rimbalzi a partita. Distribuisce 2.0 assist di media. Win Shares totali: 29.5. Box Plus/Minus: -0.8. VORP: 4.9.",Retired
6403,Malik Sealy,1992,14.0,FirstRound,"Giocatore: Malik Sealy. Proveniente da St. John's. Selezionato al Draft NBA 1992 con la pick 14 (FirstRound). Tiro da 3: 29.2%, tiratore da 3 punti poco affidabile. Tiri liberi: 80.9%, buon tiratore di tiri liberi. Segna 10.1 punti a partita. Cattura 3.2 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: 17.1. Box Plus/Minus: -1.2. VORP: 2.2.",Retired
6404,Anthony Peeler,1992,15.0,FirstRound,"Giocatore: Anthony Peeler. Proveniente da Missouri. Selezionato al Draft NBA 1992 con la pick 15 (FirstRound). Tiro da 3: 38.4%, buon tiratore da 3 punti. Tiri liberi: 79.9%, buon tiratore di tiri liberi. Segna 9.7 punti a partita. Cattura 2.6 rimbalzi a partita. Distribuisce 2.4 assist di media. Win Shares totali: 30.7. Box Plus/Minus: -0.7. VORP: 6.6.",Retired
6405,Randy Woods,1992,16.0,FirstRound,"Giocatore: Randy Woods. Proveniente da La Salle. Selezionato al Draft NBA 1992 con la pick 16 (FirstRound). Tiro da 3: 30.5%, tiratore da 3 punti discreto. Tiri liberi: 68.3%, tiratore di liberi migliorabile. Segna 2.4 punti a partita. Cattura 0.6 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: 0.6. Box Plus/Minus: -1.5. VORP: 0.1.",Retired
6406,Doug Christie,1992,17.0,FirstRound,"Giocatore: Doug Christie. Proveniente da Pepperdine. Selezionato al Draft NBA 1992 con la pick 17 (FirstRound). Tiro da 3: 35.4%, buon tiratore da 3 punti. Tiri liberi: 82.1%, buon tiratore di tiri liberi. Segna 11.2 punti a partita. Cattura 4.1 rimbalzi a partita. Distribuisce 3.6 assist di media. Win Shares totali: 55.7. Box Plus/Minus: 1.1. VORP: 20.7.",Retired
6407,Tracy Murray,1992,18.0,FirstRound,"Giocatore: Tracy Murray. Proveniente da UCLA. Selezionato al Draft NBA 1992 con la pick 18 (FirstRound). Tiro da 3: 38.8%, buon tiratore da 3 punti. Tiri liberi: 82.9%, buon tiratore di tiri liberi. Segna 9.0 punti a partita. Cattura 2.5 rimbalzi a partita. Distribuisce 0.8 assist di media. Win Shares totali: 24.1. Box Plus/Minus: -0.1. VORP: 5.8.",Retired
6408,Don MacLean,1992,19.0,FirstRound,"Giocatore: Don MacLean. Proveniente da UCLA. Selezionato al Draft NBA 1992 con la pick 19 (FirstRound). Tiro da 3: 28.4%, tiratore da 3 punti poco affidabile. Tiri liberi: 76.5%, buon tiratore di tiri liberi. Segna 10.9 punti a partita. Cattura 3.8 rimbalzi a partita. Distribuisce 1.3 assist di media. Win Shares totali: 9.4. Box Plus/Minus: -2.5. VORP: -0.9.",Retired
6409,Hubert Davis,1992,20.0,FirstRound,"Giocatore: Hubert Davis. Proveniente da UNC. Selezionato al Draft NBA 1992 con la pick 20 (FirstRound). Tiro da 3: 44.1%, ottimo tiratore da 3 punti. Tiri liberi: 83.7%, buon tiratore di tiri liberi. Segna 8.2 punti a partita. Cattura 1.5 rimbalzi a partita. Distribuisce 1.7 assist di media. Win Shares totali: 27.7. Box Plus/Minus: -0.9. VORP: 4.2.",Retired
6410,Jon Barry,1992,21.0,FirstRound,"Giocatore: Jon Barry. Proveniente da Georgia Tech. Selezionato al Draft NBA 1992 con la pick 21 (FirstRound). Tiro da 3: 39.2%, buon tiratore da 3 punti. Tiri liberi: 84.8%, buon tiratore di tiri liberi. Segna 5.7 punti a partita. Cattura 1.8 rimbalzi a partita. Distribuisce 2.2 assist di media. Win Shares totali: 37.2. Box Plus/Minus: 1.8. VORP: 13.4.",Retired
6411,Oliver Miller,1992,22.0,FirstRound,"Giocatore: Oliver Miller. Proveniente da Arkansas. Selezionato al Draft NBA 1992 con la pick 22 (FirstRound). Tiro da 3: 11.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 63.9%, tiratore di liberi migliorabile. Segna 7.4 punti a partita. Cattura 5.9 rimbalzi a partita. Distribuisce 2.2 assist di media. Win Shares totali: 21.1. Box Plus/Minus: 0.6. VORP: 7.4.",Retired
6412,Lee Mayberry,1992,23.0,FirstRound,"Giocatore: Lee Mayberry. Proveniente da Arkansas. Selezionato al Draft NBA 1992 con la pick 23 (FirstRound). Tiro da 3: 37.7%, buon tiratore da 3 punti. Tiri liberi: 65.9%, tiratore di liberi migliorabile. Segna 5.1 punti a partita. Cattura 1.3 rimbalzi a partita. Distribuisce 3.6 assist di media. Win Shares totali: 7.9. Box Plus/Minus: -2.9. VORP: -2.3.",Retired
6413,Latrell Sprewell,1992,24.0,FirstRound,"Giocatore: Latrell Sprewell. Proveniente da Alabama. Selezionato al Draft NBA 1992 con la pick 24 (FirstRound). Tiro da 3: 33.7%, tiratore da 3 punti discreto. Tiri liberi: 80.4%, buon tiratore di tiri liberi. Segna 18.3 punti a partita. Cattura 4.1 rimbalzi a partita. Distribuisce 4.0 assist di media. Win Shares totali: 56.3. Box Plus/Minus: 0.4. VORP: 21.0.",Retired
6414,Elmore Spencer,1992,25.0,FirstRound,"Giocatore: Elmore Spencer. Proveniente da UNLV. Selezionato al Draft NBA 1992 con la pick 25 (FirstRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 58.0%, tiratore di liberi migliorabile. Segna 5.9 punti a partita. Cattura 3.5 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: 0.0. Box Plus/Minus: -4.6. VORP: -1.7.",Retired
6415,Dave Johnson,1992,26.0,FirstRound,"Giocatore: Dave Johnson. Proveniente da Syracuse. Selezionato al Draft NBA 1992 con la pick 26 (FirstRound). Tiro da 3: 20.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 66.3%, tiratore di liberi migliorabile. Segna 3.5 punti a partita. Cattura 1.1 rimbalzi a partita. Distribuisce 0.3 assist di media. Win Shares totali: -0.3. Box Plus/Minus: -8.2. VORP: -0.7.",Retired
6416,Byron Houston,1992,27.0,FirstRound,"Giocatore: Byron Houston. Proveniente da Oklahoma State. Selezionato al Draft NBA 1992 con la pick 27 (FirstRound). Tiro da 3: 25.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 67.6%, tiratore di liberi migliorabile. Segna 3.9 punti a partita. Cattura 3.0 rimbalzi a partita. Distribuisce 0.5 assist di media. Win Shares totali: 3.9. Box Plus/Minus: -3.9. VORP: -1.3.",Retired
6417,Marlon Maxey,1992,28.0,FirstRound,"Giocatore: Marlon Maxey. Proveniente da Texas-El Paso. Selezionato al Draft NBA 1992 con la pick 28 (FirstRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 68.5%, tiratore di liberi migliorabile. Segna 4.9 punti a partita. Cattura 3.7 rimbalzi a partita. Distribuisce 0.2 assist di media. Win Shares totali: 2.6. Box Plus/Minus: -3.0. VORP: -0.3.",Retired
6418,P.J. Brown,1992,29.0,FirstRound,"Giocatore: P.J. Brown. Proveniente da Louisiana Tech. Selezionato al Draft NBA 1992 con la pick 29 (FirstRound). Tiro da 3: 13.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 79.4%, buon tiratore di tiri liberi. Segna 9.1 punti a partita. Cattura 7.7 rimbalzi a partita. Distribuisce 1.5 assist di media. Win Shares totali: 89.8. VORP: 17.4.",Retired
6419,Sean Rooks,1992,30.0,FirstRound,"Giocatore: Sean Rooks. Proveniente da Arizona. Selezionato al Draft NBA 1992 con la pick 30 (FirstRound). Tiro da 3: 9.1%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.9%, tiratore di liberi migliorabile. Segna 6.2 punti a partita. Cattura 3.8 rimbalzi a partita. Distribuisce 0.8 assist di media. Win Shares totali: 16.2. Box Plus/Minus: -2.9. VORP: -3.1.",Retired
6420,Reggie Smith,1992,31.0,SecondRound,"Giocatore: Reggie Smith. Proveniente da TCU. Selezionato al Draft NBA 1992 con la pick 31 (SecondRound). Tiro da 3: 0.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 40.4%, tiratore di liberi migliorabile. Segna 1.5 punti a partita. Cattura 1.8 rimbalzi a partita. Distribuisce 0.1 assist di media. Win Shares totali: 0.4. Box Plus/Minus: -5.1. VORP: -0.3.",Retired
6421,Brent Price,1992,32.0,SecondRound,"Giocatore: Brent Price. Proveniente da Oklahoma. Selezionato al Draft NBA 1992 con la pick 32 (SecondRound). Tiro da 3: 38.7%, buon tiratore da 3 punti. Tiri liberi: 82.4%, buon tiratore di tiri liberi. Segna 5.9 punti a partita. Cattura 1.6 rimbalzi a partita. Distribuisce 3.0 assist di media. Win Shares totali: 12.0. Box Plus/Minus: -0.8. VORP: 2.2.",Retired
6422,Corey Williams,1992,33.0,SecondRound,"Giocatore: Corey Williams. Proveniente da Oklahoma State. Selezionato al Draft NBA 1992 con la pick 33 (SecondRound). Tiro da 3: 25.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 82.6%, buon tiratore di tiri liberi. Segna 2.4 punti a partita. Cattura 0.9 rimbalzi a partita. Distribuisce 0.7 assist di media. Win Shares totali: 0.2. Box Plus/Minus: -5.6. VORP: -0.3.",Retired
6423,Chris Smith,1992,34.0,SecondRound,"Giocatore: Chris Smith. Proveniente da UConn. Selezionato al Draft NBA 1992 con la pick 34 (SecondRound). Tiro da 3: 36.6%, buon tiratore da 3 punti. Tiri liberi: 71.3%, tiratore di liberi migliorabile. Segna 5.1 punti a partita. Cattura 1.3 rimbalzi a partita. Distribuisce 2.8 assist di media. Win Shares totali: 3.2. Box Plus/Minus: -2.3. VORP: -0.3.",Retired
6424,Tony Bennett,1992,35.0,SecondRound,"Giocatore: Tony Bennett. Proveniente da Green Bay. Selezionato al Draft NBA 1992 con la pick 35 (SecondRound). Tiro da 3: 33.5%, tiratore da 3 punti discreto. Tiri liberi: 73.2%, tiratore di liberi migliorabile. Segna 3.5 punti a partita. Cattura 1.0 rimbalzi a partita. Distribuisce 2.0 assist di media. Win Shares totali: 1.6. Box Plus/Minus: -2.7. VORP: -0.3.",Retired
6425,Duane Cooper,1992,36.0,SecondRound,"Giocatore: Duane Cooper. Proveniente da USC. Selezionato al Draft NBA 1992 con la pick 36 (SecondRound). Tiro da 3: 21.6%, tiratore da 3 punti poco affidabile. Tiri liberi: 72.0%, tiratore di liberi migliorabile. Segna 2.3 punti a partita. Cattura 0.7 rimbalzi a partita. Distribuisce 2.0 assist di media. Win Shares totali: -0.5. Box Plus/Minus: -6.1. VORP: -0.8.",Retired
